customer_id,age,tenure,monthly_charges,support_tickets,contract_type,internet_service,payment_method,churn
CUST-01475,36,33.0,10.0,3,yearly,fiber,bank_transfer,1
CUST-01476,48,35.0,25.825952546748642,3,monthly,fiber,bank_transfer,0
CUST-01477,42,64.0,105.54067445205521,3,monthly,fiber,credit_card,0
CUST-01478,32,20.0,59.9686265170044,1,two_year,fiber,credit_card,1
CUST-01479,43,34.0,51.23188454337219,1,yearly,dsl,bank_transfer,0
CUST-01480,27,51.0,111.06650733590585,3,yearly,fiber,credit_card,1
CUST-01481,18,4.0,101.62899863720817,1,two_year,fiber,bank_transfer,1
CUST-01482,35,57.0,70.61121804799467,0,monthly,fiber,paypal,0
CUST-01483,24,59.0,62.66492272340065,2,monthly,none,credit_card,0
CUST-01484,43,51.0,66.69746967967187,1,yearly,dsl,credit_card,0
CUST-01485,71,46.0,75.67906995968666,3,monthly,none,bank_transfer,0
CUST-01486,28,53.0,110.0011820329902,3,yearly,none,credit_card,0
CUST-01487,18,56.0,80.56168560593066,0,yearly,none,bank_transfer,1
CUST-01488,24,65.0,88.15072582597854,3,yearly,fiber,bank_transfer,0
CUST-01489,49,30.0,99.23175272675428,1,monthly,fiber,bank_transfer,1
CUST-01490,35,32.0,40.75809997438952,3,yearly,fiber,bank_transfer,0
CUST-01491,48,45.0,88.87154731185107,2,monthly,fiber,bank_transfer,0
CUST-01492,19,13.0,62.635781133459716,4,two_year,dsl,credit_card,0
CUST-01493,38,61.0,10.0,4,monthly,fiber,credit_card,0
CUST-01494,43,55.0,16.7957614503547,5,two_year,fiber,credit_card,0
CUST-01495,44,45.0,44.54705971203286,2,monthly,dsl,paypal,0
CUST-01496,52,21.0,83.28058071481453,2,monthly,fiber,credit_card,0
CUST-01497,66,25.0,72.84498913350741,1,monthly,fiber,credit_card,1
CUST-01498,46,31.0,74.6091676793916,3,monthly,fiber,credit_card,1
CUST-01499,70,47.0,118.7735870671673,2,monthly,dsl,credit_card,1
